,dt_iso,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
7662,2022-11-16 06:00:00,13.5,13.39,13.12,13.99,1010,95,3.83,100,light rain
7663,2022-11-16 07:00:00,13.5,13.39,13.12,13.99,1010,95,4.22,100,light rain
7664,2022-11-16 08:00:00,14.07,14.01,13.34,14.72,1010,95,4.92,100,moderate rain
7665,2022-11-16 09:00:00,14.07,14.01,13.34,14.72,1010,95,5.42,100,moderate rain
7666,2022-11-16 10:00:00,14.31,14.28,13.9,14.71,1010,95,5.49,100,moderate rain
7667,2022-11-16 11:00:00,15.16,15.21,14.54,15.72,1009,95,6.23,100,moderate rain
7668,2022-11-16 12:00:00,15.66,15.76,14.54,15.9,1009,95,6.87,100,moderate rain
7669,2022-11-16 13:00:00,15.99,16.13,15.1,16.72,1009,95,6.68,100,moderate rain
7670,2022-11-16 14:00:00,16.26,16.42,15.1,17.57,1008,95,6.35,100,light rain
7671,2022-11-16 15:00:00,16.78,16.99,15.66,17.57,1008,95,6.22,100,light rain
7672,2022-11-16 16:00:00,16.78,16.99,15.66,17.57,1008,95,6.09,100,light rain
7673,2022-11-16 17:00:00,16.27,16.43,15.66,16.93,1008,95,5.86,100,moderate rain
7674,2022-11-16 18:00:00,16.27,16.43,15.66,17.01,1008,95,5.38,100,light rain
7675,2022-11-16 19:00:00,16.79,17.01,15.66,17.49,1008,95,5.49,100,light rain
7676,2022-11-16 20:00:00,16.81,17.03,16.21,17.49,1008,95,6.16,100,moderate rain
7677,2022-11-16 21:00:00,17.31,17.58,16.21,17.49,1009,95,5.93,100,light rain
7678,2022-11-16 22:00:00,17.31,17.58,16.21,17.49,1009,95,5.06,100,light rain
7679,2022-11-16 23:00:00,16.28,16.44,15.9,16.72,1009,95,3.72,99,light rain
7680,2022-11-17 00:00:00,16.28,16.47,15.9,16.72,1009,96,2.84,97,light rain
7681,2022-11-17 01:00:00,16.28,16.47,15.9,16.72,1009,96,1.78,97,light rain
7682,2022-11-17 02:00:00,16.24,16.4,15.72,16.68,1008,95,1.38,99,moderate rain
7683,2022-11-17 03:00:00,15.7,15.81,15.34,15.72,1008,95,2.05,100,moderate rain
7684,2022-11-17 04:00:00,15.11,15.16,14.45,15.15,1008,95,2.4,98,light rain
7685,2022-11-17 05:00:00,14.59,14.61,14.45,14.72,1009,96,2.47,71,broken clouds
7686,2022-11-17 06:00:00,14.59,14.61,13.9,14.71,1009,96,2.25,49,scattered clouds
7687,2022-11-17 07:00:00,14.07,14.04,13.68,14.71,1009,96,2.58,50,scattered clouds
7688,2022-11-17 08:00:00,14.64,14.67,13.12,15.72,1010,96,2.92,65,light rain
7689,2022-11-17 09:00:00,14.64,14.67,13.68,15.72,1010,96,4.31,56,light rain
7690,2022-11-17 10:00:00,14.61,14.63,13.68,15.1,1011,96,4.55,50,light rain
7691,2022-11-17 11:00:00,14.71,14.74,14.23,16.38,1011,96,5.04,53,light rain
7692,2022-11-17 12:00:00,13.94,13.9,13.48,15.72,1011,96,5.29,70,light rain
7693,2022-11-17 13:00:00,14.26,14.22,14.04,16.72,1011,95,5.07,48,light rain
7694,2022-11-17 14:00:00,15.69,15.59,14.23,16.12,1011,87,4.87,72,light rain
7695,2022-11-17 15:00:00,15.81,15.56,14.23,17.72,1011,81,4.53,66,light rain
7696,2022-11-17 16:00:00,14.4,14.25,14.04,15.82,1011,90,4.19,76,light rain
7697,2022-11-17 17:00:00,13.59,13.43,13.12,15.1,1012,93,3.11,77,light rain
7698,2022-11-17 18:00:00,13.57,13.44,13.12,14.72,1012,94,2.89,96,light rain
7699,2022-11-17 19:00:00,13.02,12.83,12.57,14.54,1012,94,2.48,98,light rain
7700,2022-11-17 20:00:00,13.0,12.81,12.57,13.99,1013,94,2.05,73,light rain
7701,2022-11-17 21:00:00,12.53,12.29,12.37,14.72,1013,94,2.01,64,light rain
7702,2022-11-17 22:00:00,12.47,12.25,12.01,13.72,1013,95,1.19,78,broken clouds
7703,2022-11-17 23:00:00,11.94,11.64,11.38,13.72,1013,94,1.25,80,broken clouds
7704,2022-11-18 00:00:00,11.92,11.65,11.45,13.43,1014,95,1.49,68,broken clouds
7705,2022-11-18 01:00:00,11.79,11.51,10.72,12.88,1014,95,1.1,56,broken clouds
7706,2022-11-18 02:00:00,11.8,11.52,10.9,11.82,1014,95,1.26,44,light rain
7707,2022-11-18 03:00:00,10.75,10.36,10.34,11.72,1015,95,1.75,54,broken clouds
7708,2022-11-18 04:00:00,11.23,10.89,9.23,12.32,1015,95,1.58,53,broken clouds
7709,2022-11-18 05:00:00,10.64,10.24,8.6,11.77,1015,95,1.04,60,broken clouds
7710,2022-11-18 06:00:00,9.61,9.61,8.04,11.21,1016,95,0.59,63,broken clouds
7711,2022-11-18 07:00:00,9.0,9.0,7.49,9.45,1017,95,0.82,57,light rain
7712,2022-11-18 08:00:00,9.01,9.01,8.04,9.04,1018,95,1.08,60,broken clouds
7713,2022-11-18 09:00:00,10.24,9.8,9.15,11.72,1019,95,0.8,54,broken clouds
7714,2022-11-18 10:00:00,10.84,10.36,10.34,12.72,1019,91,1.16,46,scattered clouds
7715,2022-11-18 11:00:00,11.33,10.89,11.26,13.04,1019,91,1.62,23,few clouds
7716,2022-11-18 12:00:00,12.47,11.97,12.01,14.15,1019,84,2.87,30,scattered clouds
7717,2022-11-18 13:00:00,12.9,12.39,12.23,13.12,1019,82,3.46,52,light rain
7718,2022-11-18 14:00:00,12.4,11.97,12.01,13.04,1019,87,4.7,69,light rain
7719,2022-11-18 15:00:00,11.37,10.91,11.26,13.6,1019,90,4.54,94,light rain
7720,2022-11-18 16:00:00,11.37,10.89,11.26,12.72,1020,89,5.0,85,light rain
7721,2022-11-18 17:00:00,10.84,10.36,10.34,12.72,1021,91,4.03,93,overcast clouds
7722,2022-11-18 18:00:00,10.22,9.67,9.23,11.77,1021,91,3.09,36,scattered clouds
7723,2022-11-18 19:00:00,10.11,9.53,9.15,10.57,1022,90,2.7,27,scattered clouds
7724,2022-11-18 20:00:00,9.62,8.29,8.04,11.21,1022,91,2.62,40,scattered clouds
7725,2022-11-18 21:00:00,9.64,8.54,9.23,11.21,1022,91,2.3,45,light rain
7726,2022-11-18 22:00:00,9.64,8.79,9.23,11.21,1023,91,1.98,87,light rain
7727,2022-11-18 23:00:00,9.37,8.2,9.04,10.66,1022,92,2.33,72,light rain
7728,2022-11-19 00:00:00,9.37,7.9,9.04,10.66,1023,93,2.76,90,light rain
7729,2022-11-19 01:00:00,9.07,7.85,8.72,10.66,1023,94,2.32,88,light rain
7730,2022-11-19 02:00:00,9.61,8.01,8.9,10.1,1023,92,3.06,72,light rain
7731,2022-11-19 03:00:00,9.61,8.15,8.68,10.1,1023,91,2.83,54,broken clouds
7732,2022-11-19 04:00:00,9.1,7.84,8.9,10.1,1023,92,2.38,43,scattered clouds
7733,2022-11-19 05:00:00,9.05,8.61,8.34,10.1,1022,93,1.46,39,scattered clouds
7734,2022-11-19 06:00:00,9.04,8.74,8.34,9.54,1023,93,1.34,38,scattered clouds
7735,2022-11-19 07:00:00,8.5,8.5,7.49,9.54,1023,94,1.14,79,broken clouds
7736,2022-11-19 08:00:00,9.01,9.01,7.49,9.54,1024,94,0.75,100,overcast clouds
7737,2022-11-19 09:00:00,9.33,9.33,8.6,9.72,1024,94,0.7,64,broken clouds
7738,2022-11-19 10:00:00,10.71,10.29,9.71,11.72,1025,94,0.49,97,overcast clouds
7739,2022-11-19 11:00:00,11.51,11.09,10.66,11.82,1025,91,0.92,99,overcast clouds
7740,2022-11-19 12:00:00,12.91,12.4,11.21,13.72,1024,82,1.38,100,overcast clouds
7741,2022-11-19 13:00:00,12.93,12.42,11.77,13.72,1024,82,1.17,100,light rain
7742,2022-11-19 14:00:00,12.34,11.88,11.45,13.04,1023,86,1.53,100,light rain
7743,2022-11-19 15:00:00,11.31,10.92,11.12,12.01,1024,93,0.83,100,light rain
7744,2022-11-19 16:00:00,11.31,10.95,11.12,12.01,1023,94,0.97,98,light rain
7745,2022-11-19 17:00:00,11.3,10.94,11.12,11.77,1023,94,1.19,98,light rain
7746,2022-11-19 18:00:00,11.3,10.97,10.9,11.77,1024,95,1.18,100,light rain
7747,2022-11-19 19:00:00,11.3,10.97,10.9,11.77,1024,95,0.97,100,light rain
7748,2022-11-19 20:00:00,11.3,10.97,10.9,11.77,1024,95,0.88,100,overcast clouds
7749,2022-11-19 21:00:00,11.3,10.97,10.9,11.77,1024,95,0.76,100,overcast clouds
7750,2022-11-19 22:00:00,11.79,11.51,11.21,11.82,1024,95,1.3,100,overcast clouds
7751,2022-11-19 23:00:00,11.26,10.92,11.12,11.45,1024,95,1.32,100,overcast clouds
7752,2022-11-20 00:00:00,11.79,11.51,11.12,11.82,1024,95,1.19,100,overcast clouds
7753,2022-11-20 01:00:00,11.81,11.53,11.38,12.01,1024,95,1.42,100,overcast clouds
7754,2022-11-20 02:00:00,11.82,11.54,11.68,12.01,1024,95,1.6,100,overcast clouds
7755,2022-11-20 03:00:00,11.82,11.54,11.68,12.01,1023,95,2.06,100,light rain
7756,2022-11-20 04:00:00,11.82,11.54,11.77,12.23,1023,95,2.3,100,light rain
7757,2022-11-20 05:00:00,11.92,11.67,11.77,13.72,1023,96,1.82,100,light rain
7758,2022-11-20 06:00:00,12.37,12.14,12.32,12.79,1023,95,1.06,100,light rain
7759,2022-11-20 07:00:00,12.9,12.73,12.32,12.93,1023,95,1.06,100,light rain
7760,2022-11-20 08:00:00,12.92,12.77,12.32,13.34,1023,96,1.21,100,light rain
7761,2022-11-20 09:00:00,13.46,13.37,12.88,13.68,1024,96,0.87,100,light rain
7762,2022-11-20 10:00:00,14.08,14.05,12.88,15.72,1024,96,1.53,100,light rain
7763,2022-11-20 11:00:00,14.66,14.69,14.59,15.72,1024,96,1.24,100,light rain
7764,2022-11-20 12:00:00,15.7,15.83,15.57,16.45,1024,96,1.6,100,overcast clouds
7765,2022-11-20 13:00:00,15.71,15.84,14.54,17.01,1023,96,2.45,99,overcast clouds
7766,2022-11-20 14:00:00,16.26,16.42,15.1,17.01,1023,95,2.8,100,light rain
7767,2022-11-20 15:00:00,16.26,16.42,15.1,17.01,1022,95,3.37,100,light rain
7768,2022-11-20 16:00:00,16.26,16.42,15.1,16.93,1022,95,3.65,100,light rain
7769,2022-11-20 17:00:00,16.25,16.41,15.1,16.72,1022,95,3.92,100,light rain
7770,2022-11-20 18:00:00,16.25,16.41,15.1,16.72,1022,95,4.15,100,light rain
7771,2022-11-20 19:00:00,16.25,16.41,15.1,16.72,1021,95,4.88,100,moderate rain
7772,2022-11-20 20:00:00,16.26,16.42,15.1,16.93,1021,95,5.94,100,moderate rain
7773,2022-11-20 21:00:00,16.27,16.46,15.66,16.93,1021,96,6.65,100,moderate rain
7774,2022-11-20 22:00:00,16.27,16.43,15.66,16.93,1021,95,7.1,100,moderate rain
7775,2022-11-20 23:00:00,16.27,16.46,15.57,17.01,1020,96,6.41,100,moderate rain
7776,2022-11-21 00:00:00,16.27,16.46,15.57,17.01,1020,96,6.24,100,moderate rain
7777,2022-11-21 01:00:00,16.22,16.4,15.57,16.45,1019,96,6.74,100,moderate rain
7778,2022-11-21 02:00:00,15.76,15.9,15.57,16.72,1019,96,7.11,100,light rain
7779,2022-11-21 03:00:00,15.16,15.24,15.01,15.82,1018,96,7.28,100,light rain
7780,2022-11-21 04:00:00,15.68,15.81,15.1,15.9,1018,96,6.98,100,light rain
7781,2022-11-21 05:00:00,15.74,15.88,15.1,16.72,1017,96,7.4,100,moderate rain
7782,2022-11-21 06:00:00,16.26,16.45,15.57,16.72,1016,96,7.32,100,moderate rain
7783,2022-11-21 07:00:00,15.7,15.83,15.34,15.72,1016,96,7.43,100,moderate rain
7784,2022-11-21 08:00:00,15.23,15.32,13.68,16.72,1016,96,7.25,100,moderate rain
7785,2022-11-21 09:00:00,14.16,14.14,13.68,15.72,1017,96,6.96,100,moderate rain
7786,2022-11-21 10:00:00,14.14,14.12,13.34,15.72,1017,96,7.02,48,light rain
7787,2022-11-21 11:00:00,13.63,13.56,12.01,15.72,1017,96,5.92,60,light rain
7788,2022-11-21 12:00:00,12.7,12.53,12.37,16.72,1017,96,7.0,90,light rain
7789,2022-11-21 13:00:00,12.15,11.77,11.82,15.72,1017,90,7.87,71,light rain
7790,2022-11-21 14:00:00,11.96,11.64,11.45,13.72,1017,93,7.15,62,broken clouds
7791,2022-11-21 15:00:00,11.95,11.6,10.9,13.72,1018,92,6.22,50,light rain
7792,2022-11-21 16:00:00,11.94,11.44,10.9,13.72,1017,86,5.09,23,light rain
7793,2022-11-21 17:00:00,10.93,10.32,9.79,13.72,1019,86,5.02,74,light rain
7794,2022-11-21 18:00:00,9.82,8.02,9.59,12.72,1018,90,3.5,87,light rain
7795,2022-11-21 19:00:00,9.32,7.24,9.04,12.72,1019,92,3.85,97,light rain
7796,2022-11-21 20:00:00,9.3,7.42,8.68,12.72,1020,90,3.44,99,overcast clouds
7797,2022-11-21 21:00:00,9.3,7.59,8.12,12.72,1020,90,3.13,99,overcast clouds
7798,2022-11-21 22:00:00,9.29,8.1,8.68,12.72,1020,90,2.33,100,overcast clouds
7799,2022-11-21 23:00:00,9.23,8.17,8.12,11.77,1020,91,2.15,100,overcast clouds
7800,2022-11-22 00:00:00,9.26,8.36,7.49,12.72,1020,92,1.96,100,overcast clouds
7801,2022-11-22 01:00:00,9.24,8.14,6.93,12.72,1020,93,2.21,100,overcast clouds
7802,2022-11-22 02:00:00,9.27,8.28,7.49,12.72,1019,93,2.08,100,overcast clouds
7803,2022-11-22 03:00:00,9.32,8.09,8.04,13.72,1018,94,2.4,100,overcast clouds
7804,2022-11-22 04:00:00,9.77,7.74,8.04,12.72,1018,95,3.95,100,light rain
7805,2022-11-22 05:00:00,10.29,9.86,8.6,12.72,1018,95,4.34,100,light rain
7806,2022-11-22 06:00:00,10.81,10.43,9.71,12.72,1017,95,4.92,100,light rain
7807,2022-11-22 07:00:00,10.77,10.38,10.26,11.77,1017,95,4.39,100,moderate rain
7808,2022-11-22 08:00:00,11.3,10.99,10.9,11.77,1017,96,4.65,100,moderate rain
7809,2022-11-22 09:00:00,11.31,10.98,10.9,11.93,1016,95,4.98,100,light rain
7810,2022-11-22 10:00:00,11.28,10.97,11.12,11.77,1015,96,5.66,100,light rain
7811,2022-11-22 11:00:00,12.08,11.85,11.68,12.37,1014,96,5.42,100,moderate rain
7812,2022-11-22 12:00:00,12.93,12.79,12.57,13.04,1013,96,5.24,100,heavy intensity rain
7813,2022-11-22 13:00:00,14.71,14.74,12.57,16.72,1012,96,6.29,100,heavy intensity rain
7814,2022-11-22 14:00:00,16.26,16.42,15.1,16.93,1012,95,7.07,100,moderate rain
7815,2022-11-22 15:00:00,16.76,16.97,14.79,16.93,1012,95,6.44,100,moderate rain
7816,2022-11-22 16:00:00,16.81,17.03,16.12,16.93,1012,95,8.37,100,moderate rain
7817,2022-11-22 17:00:00,16.78,16.99,15.66,16.93,1013,95,8.02,100,moderate rain
7818,2022-11-22 18:00:00,16.78,16.99,15.66,16.93,1013,95,7.38,100,light rain
7819,2022-11-22 19:00:00,16.27,16.46,15.66,16.93,1013,96,6.95,100,light rain
7820,2022-11-22 20:00:00,16.53,16.72,15.66,16.93,1013,95,7.44,100,light rain
7821,2022-11-22 21:00:00,16.78,16.99,15.66,16.93,1013,95,7.27,98,light rain
7822,2022-11-22 22:00:00,16.27,16.46,15.57,17.01,1013,96,6.76,100,light rain
7823,2022-11-22 23:00:00,16.27,16.46,15.57,17.01,1012,96,7.36,100,moderate rain
7824,2022-11-23 00:00:00,16.27,16.46,15.57,17.01,1012,96,7.96,100,moderate rain
7825,2022-11-23 01:00:00,16.27,16.46,15.66,17.01,1012,96,8.11,100,heavy intensity rain
7826,2022-11-23 02:00:00,16.79,17.03,15.66,17.49,1012,96,9.1,100,moderate rain
7827,2022-11-23 03:00:00,16.78,17.02,15.66,17.01,1012,96,8.86,100,moderate rain
7828,2022-11-23 04:00:00,16.78,17.02,15.66,16.93,1012,96,7.38,100,moderate rain
7829,2022-11-23 05:00:00,15.19,15.27,15.15,15.72,1012,96,6.26,100,moderate rain
7830,2022-11-23 06:00:00,15.18,15.26,13.68,15.82,1013,96,5.39,100,moderate rain
7831,2022-11-23 07:00:00,14.06,14.03,13.34,15.26,1014,96,4.01,100,light rain
7832,2022-11-23 08:00:00,14.07,14.04,13.12,14.72,1015,96,3.37,99,light rain
7833,2022-11-23 09:00:00,14.07,14.04,13.34,14.72,1016,96,2.82,91,overcast clouds
7834,2022-11-23 10:00:00,14.62,14.64,13.34,15.72,1016,96,2.25,77,broken clouds
7835,2022-11-23 11:00:00,14.71,14.74,14.45,16.72,1017,96,2.92,81,broken clouds
7836,2022-11-23 12:00:00,14.49,14.5,13.9,16.93,1017,96,3.39,92,overcast clouds
7837,2022-11-23 13:00:00,15.76,15.66,15.34,16.72,1017,87,3.62,94,overcast clouds
7838,2022-11-23 14:00:00,15.81,15.56,15.34,17.72,1017,81,3.53,98,overcast clouds
7839,2022-11-23 15:00:00,15.76,15.45,14.79,16.72,1017,79,3.35,98,overcast clouds
7840,2022-11-23 16:00:00,15.17,14.94,15.15,15.82,1017,84,2.91,99,overcast clouds
7841,2022-11-23 17:00:00,14.61,14.35,13.6,15.66,1017,85,1.66,98,overcast clouds
7842,2022-11-23 18:00:00,13.58,13.21,13.04,15.1,1018,85,2.27,84,broken clouds
7843,2022-11-23 19:00:00,14.07,13.86,12.57,14.72,1018,89,2.15,93,overcast clouds
7844,2022-11-23 20:00:00,12.97,12.7,12.57,14.54,1018,91,2.05,100,overcast clouds
7845,2022-11-23 21:00:00,12.43,12.1,11.93,13.99,1018,91,1.87,100,overcast clouds
7846,2022-11-23 22:00:00,12.92,12.49,11.38,13.99,1018,85,2.06,50,scattered clouds
7847,2022-11-23 23:00:00,13.14,12.76,10.82,13.48,1018,86,2.33,97,overcast clouds
7848,2022-11-24 00:00:00,12.95,12.62,11.38,13.72,1018,89,2.57,100,overcast clouds
7849,2022-11-24 01:00:00,12.95,12.65,11.38,13.72,1017,90,2.74,100,light rain
7850,2022-11-24 02:00:00,13.26,12.97,11.93,14.72,1016,89,2.92,100,light rain
7851,2022-11-24 03:00:00,13.0,12.76,11.38,14.72,1016,92,3.3,100,moderate rain
7852,2022-11-24 04:00:00,13.57,13.38,11.93,15.72,1015,92,3.65,100,moderate rain
7853,2022-11-24 05:00:00,14.03,13.89,11.93,14.72,1014,92,3.68,100,heavy intensity rain
7854,2022-11-24 06:00:00,14.07,13.99,13.68,14.72,1014,94,3.09,100,heavy intensity rain
7855,2022-11-24 07:00:00,14.06,14.0,13.6,14.72,1013,95,1.98,100,moderate rain
7856,2022-11-24 08:00:00,14.59,14.59,14.23,15.01,1013,95,1.13,100,heavy intensity rain
7857,2022-11-24 09:00:00,14.58,14.57,13.9,14.72,1014,95,2.19,100,heavy intensity rain
7858,2022-11-24 10:00:00,14.08,14.02,13.9,14.72,1015,95,2.67,100,heavy intensity rain
7859,2022-11-24 11:00:00,14.1,14.05,14.04,14.72,1015,95,2.44,100,moderate rain
7860,2022-11-24 12:00:00,14.1,14.05,14.04,14.72,1016,95,2.7,100,light rain
7861,2022-11-24 13:00:00,14.1,14.05,14.04,14.72,1016,95,2.7,100,light rain
7862,2022-11-24 14:00:00,14.4,14.38,14.04,15.72,1016,95,2.56,100,light rain
7863,2022-11-24 15:00:00,15.18,15.26,14.79,15.72,1016,96,2.67,98,light rain
7864,2022-11-24 16:00:00,15.17,15.25,15.01,15.82,1016,96,2.98,99,light rain
7865,2022-11-24 17:00:00,14.17,14.12,13.12,15.72,1016,95,1.92,98,light rain
7866,2022-11-24 18:00:00,13.79,13.71,13.48,14.72,1017,95,1.22,88,light rain
7867,2022-11-24 19:00:00,13.5,13.41,12.57,14.45,1018,96,1.57,79,light rain
7868,2022-11-24 20:00:00,14.02,13.98,13.12,14.04,1019,96,1.75,94,light rain
7869,2022-11-24 21:00:00,12.96,12.82,12.93,13.72,1020,96,1.84,73,light rain
7870,2022-11-24 22:00:00,12.43,12.21,11.45,13.43,1020,95,1.44,64,broken clouds
7871,2022-11-24 23:00:00,11.91,11.66,10.9,13.43,1020,96,1.29,33,scattered clouds
7872,2022-11-25 00:00:00,11.87,11.62,10.34,13.43,1022,96,1.5,29,scattered clouds
7873,2022-11-25 01:00:00,11.82,11.56,10.34,13.43,1022,96,1.53,24,few clouds
7874,2022-11-25 02:00:00,11.93,11.69,10.9,13.72,1023,96,1.59,22,few clouds
7875,2022-11-25 03:00:00,11.22,10.9,9.79,11.26,1023,96,0.94,32,scattered clouds
7876,2022-11-25 04:00:00,10.64,10.27,8.72,12.32,1024,96,0.98,34,scattered clouds
7877,2022-11-25 05:00:00,10.6,10.22,8.6,11.77,1024,96,1.05,38,scattered clouds
7878,2022-11-25 06:00:00,10.13,9.71,8.6,11.21,1025,96,1.06,59,broken clouds
7879,2022-11-25 07:00:00,9.62,9.62,8.12,11.21,1026,96,1.03,59,broken clouds
7880,2022-11-25 08:00:00,9.6,9.6,8.34,10.66,1027,96,0.93,53,broken clouds
7881,2022-11-25 09:00:00,10.98,10.64,8.68,11.72,1028,96,1.42,32,scattered clouds
7882,2022-11-25 10:00:00,11.81,11.55,9.79,12.72,1028,96,1.71,9,sky is clear
7883,2022-11-25 11:00:00,12.7,12.48,11.38,14.72,1029,94,2.86,0,sky is clear
7884,2022-11-25 12:00:00,14.08,13.61,12.88,15.72,1028,79,3.17,6,sky is clear
7885,2022-11-25 13:00:00,14.68,14.01,13.43,16.72,1027,69,2.86,35,scattered clouds
7886,2022-11-25 14:00:00,15.2,14.47,13.43,16.72,1026,65,2.68,86,overcast clouds
7887,2022-11-25 15:00:00,15.75,15.03,14.23,17.49,1026,63,2.05,86,overcast clouds
7888,2022-11-25 16:00:00,15.22,14.49,14.23,16.72,1027,65,0.47,98,overcast clouds
7889,2022-11-25 17:00:00,14.59,13.85,13.68,14.72,1027,67,0.72,100,overcast clouds
7890,2022-11-25 18:00:00,13.25,12.46,10.82,13.48,1028,70,0.32,99,overcast clouds
7891,2022-11-25 19:00:00,11.12,10.43,9.15,12.88,1028,82,0.82,97,overcast clouds
7892,2022-11-25 20:00:00,11.02,10.61,8.6,12.88,1029,93,0.88,96,overcast clouds
7893,2022-11-25 21:00:00,11.73,10.92,8.12,12.32,1029,75,1.36,86,overcast clouds
7894,2022-11-25 22:00:00,11.64,10.9,7.49,11.82,1029,78,1.72,93,overcast clouds
7895,2022-11-25 23:00:00,10.77,10.3,7.01,11.72,1029,92,1.68,100,overcast clouds
7896,2022-11-26 00:00:00,11.15,10.23,6.45,11.26,1029,73,2.02,99,overcast clouds
7897,2022-11-26 01:00:00,11.24,10.3,10.57,11.26,1029,72,2.31,95,overcast clouds
7898,2022-11-26 02:00:00,10.96,10.02,10.01,11.26,1029,73,2.3,99,overcast clouds
7899,2022-11-26 03:00:00,10.69,9.75,10.01,10.72,1029,74,2.53,98,overcast clouds
7900,2022-11-26 04:00:00,10.35,9.79,9.54,10.72,1029,90,2.61,98,overcast clouds
7901,2022-11-26 05:00:00,9.49,8.12,8.99,9.72,1028,90,2.64,98,overcast clouds
7902,2022-11-26 06:00:00,9.49,8.05,8.9,9.72,1028,88,2.76,98,overcast clouds
7903,2022-11-26 07:00:00,9.49,7.98,8.34,9.72,1028,87,2.87,27,scattered clouds
7904,2022-11-26 08:00:00,10.65,9.57,8.34,10.7,1028,69,2.95,94,overcast clouds
7905,2022-11-26 09:00:00,11.69,10.64,8.43,11.82,1028,66,3.36,97,overcast clouds
7906,2022-11-26 10:00:00,12.91,11.9,9.15,12.93,1028,63,3.22,99,overcast clouds
7907,2022-11-26 11:00:00,14.55,13.6,11.38,14.59,1029,59,2.67,97,overcast clouds
7908,2022-11-26 12:00:00,15.18,14.45,13.04,16.72,1028,65,2.22,98,overcast clouds
7909,2022-11-26 13:00:00,17.34,16.72,14.15,17.37,1027,61,1.88,73,broken clouds
7910,2022-11-26 14:00:00,17.19,16.48,12.88,17.72,1027,58,1.65,29,scattered clouds
7911,2022-11-26 15:00:00,16.76,16.14,15.72,16.82,1027,63,1.6,24,few clouds
7912,2022-11-26 16:00:00,16.72,16.04,15.72,16.93,1027,61,1.14,30,scattered clouds
7913,2022-11-26 17:00:00,13.32,12.56,11.93,14.79,1027,71,1.58,62,broken clouds
7914,2022-11-26 18:00:00,11.59,10.74,9.71,13.68,1027,74,1.29,90,overcast clouds
7915,2022-11-26 19:00:00,13.36,12.76,11.72,13.48,1027,77,1.63,89,overcast clouds
7916,2022-11-26 20:00:00,12.83,12.23,10.57,12.93,1027,79,1.96,80,broken clouds
7917,2022-11-26 21:00:00,12.72,12.06,8.04,12.93,1026,77,1.71,89,overcast clouds
7918,2022-11-26 22:00:00,11.65,10.93,7.49,11.82,1027,79,2.07,88,overcast clouds
7919,2022-11-26 23:00:00,10.61,9.95,6.93,10.72,1026,85,2.12,87,overcast clouds
7920,2022-11-27 00:00:00,11.61,10.73,6.93,11.82,1026,73,2.06,85,overcast clouds
7921,2022-11-27 01:00:00,9.3,8.3,6.38,9.72,1025,89,2.09,75,broken clouds
7922,2022-11-27 02:00:00,11.73,10.92,7.79,11.82,1025,75,2.04,85,overcast clouds
7923,2022-11-27 03:00:00,10.65,9.76,7.79,10.7,1025,76,2.06,83,broken clouds
7924,2022-11-27 04:00:00,10.62,9.72,7.79,10.7,1024,76,2.12,98,overcast clouds
7925,2022-11-27 05:00:00,9.58,8.69,8.34,9.72,1024,81,2.01,94,overcast clouds
7926,2022-11-27 06:00:00,10.41,9.54,8.34,10.72,1024,78,1.95,98,overcast clouds
7927,2022-11-27 07:00:00,11.75,10.89,8.43,11.82,1024,73,1.93,99,overcast clouds
7928,2022-11-27 08:00:00,10.0,9.14,8.43,10.72,1024,91,2.06,97,overcast clouds
7929,2022-11-27 09:00:00,13.43,12.58,11.12,13.48,1024,67,2.99,98,overcast clouds
7930,2022-11-27 10:00:00,12.9,12.28,11.68,12.93,1024,78,3.76,100,light rain
7931,2022-11-27 11:00:00,11.27,10.8,9.54,12.72,1024,90,3.51,100,light rain
7932,2022-11-27 12:00:00,10.73,10.29,10.1,11.72,1023,93,2.67,100,moderate rain
7933,2022-11-27 13:00:00,11.3,10.94,10.1,12.72,1023,94,1.95,100,moderate rain
7934,2022-11-27 14:00:00,11.32,10.96,9.15,13.72,1022,94,2.3,93,moderate rain
7935,2022-11-27 15:00:00,11.92,11.65,9.71,14.72,1022,95,2.41,100,light rain
7936,2022-11-27 16:00:00,12.44,12.22,12.32,13.72,1022,95,3.26,91,light rain
7937,2022-11-27 17:00:00,12.43,12.21,12.23,13.72,1023,95,4.0,93,light rain
7938,2022-11-27 18:00:00,11.9,11.6,10.34,13.72,1023,94,4.52,56,broken clouds
7939,2022-11-27 19:00:00,11.32,10.96,10.26,12.72,1024,94,3.82,36,scattered clouds
7940,2022-11-27 20:00:00,11.3,10.94,9.71,12.72,1025,94,2.9,43,light rain
7941,2022-11-27 21:00:00,10.68,10.23,8.6,11.21,1025,93,2.09,33,scattered clouds
7942,2022-11-27 22:00:00,10.12,9.59,8.6,10.66,1026,92,1.57,33,scattered clouds
7943,2022-11-27 23:00:00,10.09,9.58,8.04,10.57,1026,93,1.51,33,scattered clouds
7944,2022-11-28 00:00:00,9.5,9.5,7.72,9.59,1026,93,1.06,19,few clouds
7945,2022-11-28 01:00:00,9.54,9.22,8.12,9.59,1026,92,1.41,21,few clouds
7946,2022-11-28 02:00:00,8.98,8.59,7.72,9.04,1026,93,1.41,60,broken clouds
7947,2022-11-28 03:00:00,9.0,9.0,7.57,9.04,1026,94,1.11,68,broken clouds
