,Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
2210,2021-12-02 02:00:00,9.05,7.43,8.34,9.72,1019,93,2.9,100,light rain
2211,2021-12-02 03:00:00,9.05,7.1,8.12,9.72,1018,93,3.48,69,light rain
2212,2021-12-02 04:00:00,8.43,6.25,7.57,8.48,1019,92,3.65,58,broken clouds
2213,2021-12-02 05:00:00,7.86,5.57,6.72,8.12,1018,92,3.63,6,sky is clear
2214,2021-12-02 06:00:00,7.88,5.59,6.77,8.12,1019,85,3.64,1,sky is clear
2215,2021-12-02 07:00:00,8.75,6.56,4.72,9.04,1020,76,3.81,0,sky is clear
2216,2021-12-02 08:00:00,7.72,5.34,4.72,7.93,1021,80,3.74,0,sky is clear
2217,2021-12-02 09:00:00,7.42,5.39,6.77,8.72,1022,89,3.04,0,sky is clear
2218,2021-12-02 10:00:00,9.09,7.76,8.12,9.72,1023,81,2.48,19,few clouds
2219,2021-12-02 11:00:00,10.71,9.79,9.23,11.21,1023,75,3.3,19,few clouds
2220,2021-12-02 12:00:00,11.28,10.27,10.34,11.72,1023,69,4.31,43,scattered clouds
2221,2021-12-02 13:00:00,11.29,10.22,10.9,11.78,1022,67,4.4,26,scattered clouds
2222,2021-12-02 14:00:00,11.88,10.85,10.9,12.72,1022,66,5.32,71,broken clouds
2223,2021-12-02 15:00:00,12.38,11.32,11.78,12.79,1022,63,4.64,72,broken clouds
2224,2021-12-02 16:00:00,11.28,10.19,11.26,12.23,1023,66,3.7,24,few clouds
2225,2021-12-02 17:00:00,10.71,9.77,10.7,11.22,1023,74,3.06,0,sky is clear
2226,2021-12-02 18:00:00,9.57,7.77,8.72,10.11,1024,78,3.41,3,sky is clear
2227,2021-12-02 19:00:00,9.03,7.18,8.72,9.55,1025,83,3.28,1,sky is clear
2228,2021-12-02 20:00:00,8.45,6.79,7.72,9.0,1025,83,2.78,0,sky is clear
2229,2021-12-02 21:00:00,8.46,7.02,7.57,8.48,1026,81,2.47,1,sky is clear
2230,2021-12-02 22:00:00,7.36,6.01,6.72,7.89,1026,85,2.12,2,sky is clear
2231,2021-12-02 23:00:00,7.35,6.31,6.77,7.37,1027,83,1.79,15,few clouds
2232,2021-12-03 00:00:00,7.89,7.22,6.77,7.93,1027,77,1.52,16,few clouds
2233,2021-12-03 01:00:00,7.77,7.16,5.72,7.93,1027,78,1.45,14,few clouds
2234,2021-12-03 02:00:00,6.74,5.79,5.66,7.23,1027,82,1.62,4,sky is clear
2235,2021-12-03 03:00:00,5.66,4.73,4.72,7.01,1027,86,1.48,10,sky is clear
2236,2021-12-03 04:00:00,6.1,5.26,3.72,7.01,1027,87,1.45,43,scattered clouds
2237,2021-12-03 05:00:00,5.57,4.76,3.72,6.45,1027,87,1.38,59,broken clouds
2238,2021-12-03 06:00:00,5.55,5.55,3.72,7.01,1027,88,1.29,86,overcast clouds
2239,2021-12-03 07:00:00,6.19,6.19,4.72,7.57,1027,88,1.01,97,overcast clouds
2240,2021-12-03 08:00:00,6.67,6.67,3.9,7.57,1027,89,0.76,96,overcast clouds
2241,2021-12-03 09:00:00,7.29,7.29,5.72,7.57,1028,86,1.11,83,broken clouds
2242,2021-12-03 10:00:00,8.98,8.06,7.72,9.04,1029,86,1.93,98,overcast clouds
2243,2021-12-03 11:00:00,10.56,9.79,7.89,10.7,1029,81,1.44,95,overcast clouds
2244,2021-12-03 12:00:00,10.64,9.87,9.0,11.45,1028,81,1.58,96,overcast clouds
2245,2021-12-03 13:00:00,11.26,10.61,10.66,12.01,1027,83,1.78,97,overcast clouds
2246,2021-12-03 14:00:00,11.85,11.28,11.12,12.72,1027,84,1.93,100,overcast clouds
2247,2021-12-03 15:00:00,11.26,10.71,11.12,12.01,1026,87,1.92,100,overcast clouds
2248,2021-12-03 16:00:00,10.77,10.23,10.7,11.78,1026,89,1.57,100,overcast clouds
2249,2021-12-03 17:00:00,10.26,9.74,10.15,11.72,1026,92,1.76,100,overcast clouds
2250,2021-12-03 18:00:00,10.19,9.69,10.01,10.9,1026,93,2.0,100,overcast clouds
2251,2021-12-03 19:00:00,10.18,9.68,10.01,10.72,1027,93,2.06,100,overcast clouds
2252,2021-12-03 20:00:00,10.66,10.21,9.54,10.72,1026,93,1.95,100,overcast clouds
2253,2021-12-03 21:00:00,10.66,10.21,9.54,10.9,1026,93,1.93,98,light rain
2254,2021-12-03 22:00:00,10.65,10.2,9.45,10.9,1026,93,1.93,100,light rain
2255,2021-12-03 23:00:00,10.66,10.21,9.54,10.9,1026,93,2.67,100,light rain
2256,2021-12-04 00:00:00,10.66,10.21,9.54,11.45,1026,93,3.05,100,light rain
2257,2021-12-04 01:00:00,11.17,10.8,9.54,11.45,1025,94,2.91,100,light rain
2258,2021-12-04 02:00:00,11.18,10.78,9.54,11.45,1025,93,2.97,100,light rain
2259,2021-12-04 03:00:00,11.74,11.42,9.54,11.82,1025,94,3.13,100,light rain
2260,2021-12-04 04:00:00,11.76,11.45,10.1,12.01,1024,94,3.45,100,light rain
2261,2021-12-04 05:00:00,11.81,11.5,11.12,12.01,1023,94,3.92,100,light rain
2262,2021-12-04 06:00:00,12.33,12.07,10.66,12.72,1023,94,3.55,100,moderate rain
2263,2021-12-04 07:00:00,12.92,12.72,12.23,12.93,1023,94,2.63,100,moderate rain
2264,2021-12-04 08:00:00,13.44,13.29,11.77,13.72,1023,94,2.15,100,moderate rain
2265,2021-12-04 09:00:00,13.97,13.88,12.32,14.04,1024,94,2.51,99,light rain
2266,2021-12-04 10:00:00,13.98,13.89,12.88,14.04,1025,94,3.46,67,broken clouds
2267,2021-12-04 11:00:00,13.98,13.86,12.88,14.04,1025,93,4.17,45,scattered clouds
2268,2021-12-04 12:00:00,14.49,14.37,12.89,14.59,1026,91,4.29,32,scattered clouds
2269,2021-12-04 13:00:00,15.09,14.8,13.34,16.21,1026,82,4.11,68,broken clouds
2270,2021-12-04 14:00:00,15.13,14.76,14.0,15.66,1025,79,4.05,66,broken clouds
2271,2021-12-04 15:00:00,14.54,14.03,13.72,15.01,1025,76,3.64,41,scattered clouds
2272,2021-12-04 16:00:00,13.97,13.43,12.72,14.04,1026,77,3.42,42,scattered clouds
2273,2021-12-04 17:00:00,12.89,12.27,11.68,12.93,1026,78,2.94,39,scattered clouds
2274,2021-12-04 18:00:00,11.8,11.2,11.12,12.01,1026,83,2.63,26,scattered clouds
2275,2021-12-04 19:00:00,11.26,10.79,10.57,11.78,1027,90,3.06,29,scattered clouds
2276,2021-12-04 20:00:00,10.75,10.28,10.34,11.72,1028,92,3.55,54,broken clouds
2277,2021-12-04 21:00:00,10.7,10.18,10.34,10.72,1028,90,3.77,83,broken clouds
2278,2021-12-04 22:00:00,9.6,7.62,9.54,10.01,1028,91,3.76,81,broken clouds
2279,2021-12-04 23:00:00,8.99,7.08,7.72,10.11,1028,91,3.37,89,overcast clouds
2280,2021-12-05 00:00:00,9.01,7.37,8.43,9.23,1028,91,2.92,76,broken clouds
2281,2021-12-05 01:00:00,8.45,7.01,7.72,9.23,1028,91,2.47,55,broken clouds
2282,2021-12-05 02:00:00,9.01,7.53,8.43,9.45,1027,89,2.68,49,scattered clouds
2283,2021-12-05 03:00:00,9.05,7.71,8.43,9.72,1027,88,2.49,67,broken clouds
2284,2021-12-05 04:00:00,9.59,8.22,9.23,9.72,1027,88,2.68,87,overcast clouds
2285,2021-12-05 05:00:00,9.05,7.1,8.43,9.72,1027,87,3.47,98,overcast clouds
2286,2021-12-05 06:00:00,9.1,6.92,8.43,10.72,1027,90,3.95,97,overcast clouds
2287,2021-12-05 07:00:00,9.61,7.4,8.43,10.72,1027,90,4.28,59,broken clouds
2288,2021-12-05 08:00:00,9.65,7.49,8.43,11.72,1028,90,4.17,83,broken clouds
2289,2021-12-05 09:00:00,10.2,9.6,8.99,11.78,1028,89,4.26,70,broken clouds
2290,2021-12-05 10:00:00,10.84,10.23,10.7,12.72,1028,86,4.75,79,broken clouds
2291,2021-12-05 11:00:00,11.9,11.26,11.45,12.88,1028,81,5.38,82,broken clouds
2292,2021-12-05 12:00:00,11.87,11.25,11.45,13.43,1028,82,5.39,87,overcast clouds
2293,2021-12-05 13:00:00,12.46,11.88,12.37,13.72,1027,81,5.82,77,broken clouds
2294,2021-12-05 14:00:00,12.48,11.85,12.37,13.9,1027,79,6.1,98,overcast clouds
2295,2021-12-05 15:00:00,12.41,11.77,12.37,12.89,1027,79,5.55,88,overcast clouds
2296,2021-12-05 16:00:00,11.82,11.22,11.22,12.32,1028,83,4.61,85,overcast clouds
2297,2021-12-05 17:00:00,11.26,10.63,11.12,11.45,1028,84,3.73,51,broken clouds
2298,2021-12-05 18:00:00,11.21,10.61,10.57,11.26,1028,85,3.51,58,broken clouds
2299,2021-12-05 19:00:00,10.7,10.12,10.66,10.9,1028,88,3.62,58,broken clouds
2300,2021-12-05 20:00:00,10.18,9.58,10.01,11.22,1029,89,3.04,57,broken clouds
2301,2021-12-05 21:00:00,10.7,10.15,10.01,10.9,1029,89,2.52,78,broken clouds
2302,2021-12-05 22:00:00,10.7,10.15,10.01,10.9,1029,89,2.56,92,overcast clouds
2303,2021-12-05 23:00:00,10.16,9.58,9.54,10.9,1029,90,2.09,80,broken clouds
2304,2021-12-06 00:00:00,10.16,9.56,9.54,10.72,1029,89,1.44,47,scattered clouds
2305,2021-12-06 01:00:00,10.16,9.56,9.54,10.72,1029,89,1.12,45,scattered clouds
2306,2021-12-06 02:00:00,10.11,9.5,9.54,10.34,1029,89,0.8,76,broken clouds
2307,2021-12-06 03:00:00,10.11,9.47,9.54,10.15,1029,88,0.53,93,overcast clouds
2308,2021-12-06 04:00:00,9.68,9.68,9.54,10.01,1029,89,0.91,100,overcast clouds
2309,2021-12-06 05:00:00,9.59,9.59,9.45,9.79,1029,91,0.88,100,overcast clouds
2310,2021-12-06 06:00:00,9.59,9.59,9.45,9.79,1029,92,1.12,100,light rain
2311,2021-12-06 07:00:00,9.59,9.21,8.9,9.79,1029,92,1.47,100,overcast clouds
2312,2021-12-06 08:00:00,9.5,9.14,7.88,9.79,1029,92,1.44,100,overcast clouds
2313,2021-12-06 09:00:00,10.17,9.64,9.55,10.72,1029,92,1.74,100,overcast clouds
2314,2021-12-06 10:00:00,10.69,10.24,8.99,11.72,1029,93,2.25,100,overcast clouds
2315,2021-12-06 11:00:00,10.76,10.29,10.66,11.78,1029,92,2.73,100,light rain
2316,2021-12-06 12:00:00,10.78,10.34,10.7,11.77,1028,93,2.5,100,overcast clouds
2317,2021-12-06 13:00:00,11.28,10.89,11.12,11.78,1028,93,2.64,100,light rain
2318,2021-12-06 14:00:00,11.28,10.89,11.12,12.01,1027,93,2.79,100,light rain
2319,2021-12-06 15:00:00,11.79,11.45,11.12,12.01,1027,93,2.15,100,light rain
2320,2021-12-06 16:00:00,11.81,11.47,11.68,12.01,1026,93,1.83,100,light rain
2321,2021-12-06 17:00:00,11.8,11.49,11.21,12.01,1026,94,2.29,100,light rain
2322,2021-12-06 18:00:00,11.85,11.55,11.21,12.72,1026,94,1.98,100,light rain
2323,2021-12-06 19:00:00,11.86,11.56,11.21,12.89,1026,94,1.54,100,light rain
2324,2021-12-06 20:00:00,11.87,11.57,11.77,12.89,1026,94,1.41,100,light rain
2325,2021-12-06 21:00:00,12.42,12.17,11.77,13.72,1025,94,1.71,100,light rain
2326,2021-12-06 22:00:00,12.42,12.17,11.77,13.72,1025,94,1.94,100,light rain
2327,2021-12-06 23:00:00,12.95,12.76,12.01,13.72,1024,94,1.87,100,light rain
2328,2021-12-07 00:00:00,12.95,12.76,12.01,13.72,1024,94,1.95,100,light rain
2329,2021-12-07 01:00:00,12.95,12.76,12.32,13.72,1023,94,2.1,100,light rain
2330,2021-12-07 02:00:00,13.49,13.35,13.12,13.72,1022,94,2.36,100,light rain
2331,2021-12-07 03:00:00,14.02,13.93,13.68,14.04,1022,94,2.84,100,moderate rain
2332,2021-12-07 04:00:00,14.5,14.46,12.88,14.59,1021,94,4.41,100,moderate rain
2333,2021-12-07 05:00:00,14.49,14.45,12.88,14.59,1021,94,5.62,100,moderate rain
2334,2021-12-07 06:00:00,13.99,13.9,12.88,14.23,1021,94,5.73,100,light rain
2335,2021-12-07 07:00:00,13.98,13.89,12.88,14.23,1020,94,5.4,100,light rain
2336,2021-12-07 08:00:00,13.49,13.35,13.34,13.72,1020,94,5.59,100,light rain
2337,2021-12-07 09:00:00,13.49,13.35,13.44,13.9,1020,94,5.64,100,light rain
2338,2021-12-07 10:00:00,13.47,13.33,12.88,14.23,1019,94,6.17,100,light rain
2339,2021-12-07 11:00:00,13.98,13.86,12.88,14.79,1019,93,6.96,98,light rain
2340,2021-12-07 12:00:00,14.03,13.92,12.88,14.72,1017,93,7.55,99,light rain
2341,2021-12-07 13:00:00,14.02,13.91,13.44,14.23,1017,93,7.59,99,moderate rain
2342,2021-12-07 14:00:00,14.0,13.88,13.34,14.23,1015,93,8.2,99,moderate rain
2343,2021-12-07 15:00:00,14.49,14.42,12.88,14.79,1014,93,7.99,100,heavy intensity rain
2344,2021-12-07 16:00:00,13.94,13.82,12.57,14.04,1014,93,5.24,99,heavy intensity rain
2345,2021-12-07 17:00:00,11.3,10.91,10.57,12.32,1014,93,2.62,32,light rain
2346,2021-12-07 18:00:00,10.74,10.32,9.79,11.72,1016,94,2.93,38,scattered clouds
2347,2021-12-07 19:00:00,10.72,10.3,9.23,11.72,1016,94,3.79,59,light rain
2348,2021-12-07 20:00:00,9.61,7.1,9.23,10.11,1016,94,5.0,51,light rain
2349,2021-12-07 21:00:00,9.6,6.88,8.68,10.11,1017,94,5.57,72,light rain
2350,2021-12-07 22:00:00,9.7,7.48,8.68,11.72,1017,94,4.35,92,light rain
2351,2021-12-07 23:00:00,9.62,7.82,9.45,10.72,1016,94,3.43,86,light rain
2352,2021-12-08 00:00:00,9.62,7.02,9.54,10.72,1017,94,5.24,80,light rain
2353,2021-12-08 01:00:00,8.51,5.67,7.57,9.45,1017,94,5.13,97,light rain
2354,2021-12-08 02:00:00,8.53,5.49,7.57,9.72,1017,93,5.68,78,light rain
2355,2021-12-08 03:00:00,7.95,5.23,7.57,8.43,1017,94,4.54,46,light rain
2356,2021-12-08 04:00:00,7.95,5.22,7.57,8.43,1018,94,4.55,50,light rain
2357,2021-12-08 05:00:00,7.93,5.2,7.57,7.93,1017,93,4.54,91,overcast clouds
2358,2021-12-08 06:00:00,7.39,4.3,7.37,7.88,1018,93,5.07,85,overcast clouds
2359,2021-12-08 07:00:00,7.39,4.4,7.01,7.88,1019,94,4.82,95,overcast clouds
2360,2021-12-08 08:00:00,6.95,4.22,6.82,8.72,1019,93,4.07,96,overcast clouds
2361,2021-12-08 09:00:00,7.02,4.15,6.82,9.72,1020,94,4.37,91,light rain
2362,2021-12-08 10:00:00,8.16,5.63,7.57,11.72,1020,94,4.23,94,light rain
2363,2021-12-08 11:00:00,9.08,5.92,8.68,9.72,1020,94,6.48,100,light rain
2364,2021-12-08 12:00:00,9.76,6.64,8.68,11.77,1021,90,6.96,79,light rain
2365,2021-12-08 13:00:00,10.31,9.64,8.68,12.88,1020,86,7.05,83,light rain
2366,2021-12-08 14:00:00,9.28,5.8,8.68,12.32,1020,93,7.77,46,light rain
2367,2021-12-08 15:00:00,10.29,9.7,9.23,11.78,1020,89,6.04,77,light rain
2368,2021-12-08 16:00:00,10.21,9.53,9.23,11.21,1021,86,5.59,91,light rain
2369,2021-12-08 17:00:00,9.73,7.23,8.68,11.72,1022,88,5.06,76,light rain
2370,2021-12-08 18:00:00,9.21,6.63,8.12,11.72,1023,90,4.93,90,light rain
2371,2021-12-08 19:00:00,9.15,6.88,8.12,10.72,1024,91,4.16,88,overcast clouds
2372,2021-12-08 20:00:00,8.63,6.49,8.12,10.72,1024,92,3.67,37,scattered clouds
2373,2021-12-08 21:00:00,8.57,6.5,8.34,10.11,1025,93,3.5,53,broken clouds
2374,2021-12-08 22:00:00,9.03,6.74,8.43,10.11,1025,92,4.15,99,overcast clouds
2375,2021-12-08 23:00:00,9.16,7.35,8.43,11.72,1025,92,3.27,100,overcast clouds
2376,2021-12-09 00:00:00,9.55,8.07,8.43,9.59,1025,92,2.83,97,overcast clouds
2377,2021-12-09 01:00:00,9.66,8.03,8.43,11.72,1025,92,3.12,98,overcast clouds
2378,2021-12-09 02:00:00,9.57,8.25,8.99,9.79,1025,93,2.59,100,overcast clouds
2379,2021-12-09 03:00:00,9.57,8.48,8.99,9.59,1025,93,2.27,100,overcast clouds
2380,2021-12-09 04:00:00,10.22,9.75,9.79,11.72,1025,94,3.22,100,overcast clouds
2381,2021-12-09 05:00:00,10.76,10.35,9.54,12.72,1025,94,4.19,99,light rain
2382,2021-12-09 06:00:00,11.24,10.87,10.66,11.45,1025,94,4.6,100,light rain
2383,2021-12-09 07:00:00,11.24,10.87,10.66,11.26,1025,94,5.47,100,light rain
2384,2021-12-09 08:00:00,11.26,10.9,10.57,11.72,1026,94,5.34,99,light rain
2385,2021-12-09 09:00:00,11.29,10.93,10.1,12.72,1026,94,5.42,98,light rain
2386,2021-12-09 10:00:00,11.83,11.52,10.66,12.72,1027,94,5.07,95,light rain
2387,2021-12-09 11:00:00,11.85,11.55,11.21,12.72,1027,94,5.92,99,light rain
2388,2021-12-09 12:00:00,12.38,12.13,12.32,12.89,1027,94,5.36,99,light rain
2389,2021-12-09 13:00:00,11.89,11.59,11.82,12.89,1026,94,5.56,98,light rain
2390,2021-12-09 14:00:00,12.39,12.14,12.32,12.89,1026,94,5.19,100,light rain
2391,2021-12-09 15:00:00,11.85,11.55,11.82,12.89,1026,94,5.13,99,light rain
2392,2021-12-09 16:00:00,11.89,11.59,11.82,12.89,1026,94,3.88,99,light rain
2393,2021-12-09 17:00:00,11.88,11.58,11.68,12.72,1026,94,3.49,100,light rain
2394,2021-12-09 18:00:00,11.86,11.56,11.12,12.72,1026,94,3.68,97,light rain
2395,2021-12-09 19:00:00,11.79,11.48,11.12,12.01,1026,94,3.76,97,light rain
2396,2021-12-09 20:00:00,11.79,11.48,11.12,12.01,1026,94,3.66,98,light rain
2397,2021-12-09 21:00:00,11.79,11.48,11.12,12.01,1026,94,3.84,91,overcast clouds
2398,2021-12-09 22:00:00,11.8,11.49,11.21,12.01,1026,94,4.09,89,overcast clouds
2399,2021-12-09 23:00:00,11.81,11.5,11.12,12.01,1026,94,3.21,100,overcast clouds
2400,2021-12-10 00:00:00,11.82,11.51,10.66,12.72,1025,94,3.51,100,light rain
2401,2021-12-10 01:00:00,11.88,11.58,10.66,13.72,1025,94,3.77,100,light rain
2402,2021-12-10 02:00:00,12.38,12.13,12.23,12.72,1024,94,3.69,100,light rain
2403,2021-12-10 03:00:00,12.37,12.12,11.77,13.12,1024,94,3.82,100,light rain
2404,2021-12-10 04:00:00,12.88,12.68,11.77,13.12,1023,94,4.0,100,light rain
2405,2021-12-10 05:00:00,12.88,12.68,11.77,13.12,1023,94,4.38,100,light rain
2406,2021-12-10 06:00:00,12.88,12.68,11.77,13.68,1023,94,4.59,100,light rain
2407,2021-12-10 07:00:00,12.92,12.72,12.72,13.68,1023,94,4.95,100,light rain
2408,2021-12-10 08:00:00,13.45,13.31,12.32,13.72,1023,94,5.5,100,light rain
2409,2021-12-10 09:00:00,13.49,13.35,13.34,14.23,1024,94,5.72,100,light rain
2410,2021-12-10 10:00:00,13.98,13.89,12.88,14.79,1024,94,5.34,98,light rain
2411,2021-12-10 11:00:00,13.98,13.89,12.88,14.79,1025,94,4.78,96,light rain
2412,2021-12-10 12:00:00,13.47,13.33,12.88,14.23,1025,94,4.86,89,overcast clouds
2413,2021-12-10 13:00:00,13.48,13.23,13.34,13.72,1025,90,4.3,71,broken clouds
2414,2021-12-10 14:00:00,14.53,14.21,13.34,14.59,1025,83,4.17,80,broken clouds
2415,2021-12-10 15:00:00,14.52,14.14,13.72,14.59,1025,81,4.07,90,overcast clouds
2416,2021-12-10 16:00:00,14.02,13.57,13.68,14.04,1025,80,3.18,92,overcast clouds
2417,2021-12-10 17:00:00,12.92,12.38,12.72,13.44,1025,81,2.02,88,overcast clouds
2418,2021-12-10 18:00:00,12.38,11.87,12.23,12.89,1026,84,2.26,36,scattered clouds
2419,2021-12-10 19:00:00,11.81,11.32,10.9,12.33,1026,87,2.28,30,scattered clouds
2420,2021-12-10 20:00:00,11.24,10.69,9.79,11.78,1027,87,1.88,22,few clouds
2421,2021-12-10 21:00:00,11.68,11.23,9.72,11.82,1027,89,1.65,26,scattered clouds
2422,2021-12-10 22:00:00,11.11,10.6,8.72,11.78,1027,89,1.62,6,sky is clear
2423,2021-12-10 23:00:00,10.58,10.02,8.72,11.22,1027,89,1.17,21,few clouds
2424,2021-12-11 00:00:00,10.05,9.51,8.72,10.15,1027,92,0.52,30,scattered clouds
2425,2021-12-11 01:00:00,9.99,9.99,7.72,10.15,1027,92,0.44,83,broken clouds
2426,2021-12-11 02:00:00,9.96,9.96,7.72,10.15,1027,92,0.45,99,overcast clouds
2427,2021-12-11 03:00:00,10.56,10.07,7.88,10.7,1027,92,0.33,98,overcast clouds
2428,2021-12-11 04:00:00,10.58,10.12,8.43,10.7,1027,93,0.21,98,overcast clouds
2429,2021-12-11 05:00:00,10.58,10.12,8.34,10.7,1027,93,0.3,98,overcast clouds
2430,2021-12-11 06:00:00,10.07,9.56,8.43,10.34,1027,93,0.31,99,overcast clouds
2431,2021-12-11 07:00:00,10.58,10.15,8.43,10.7,1027,94,0.24,99,overcast clouds
2432,2021-12-11 08:00:00,10.69,10.27,9.45,10.72,1027,94,0.57,98,overcast clouds
2433,2021-12-11 09:00:00,10.69,10.27,10.01,10.9,1027,94,0.77,99,overcast clouds
2434,2021-12-11 10:00:00,11.73,11.41,9.54,11.82,1028,94,0.45,98,overcast clouds
2435,2021-12-11 11:00:00,11.83,11.52,10.66,13.12,1028,94,0.24,94,overcast clouds
2436,2021-12-11 12:00:00,12.42,12.17,11.77,13.72,1028,94,0.55,97,overcast clouds
2437,2021-12-11 13:00:00,14.05,13.68,12.79,14.72,1027,83,1.18,98,overcast clouds
2438,2021-12-11 14:00:00,14.18,13.82,13.43,14.79,1027,83,1.65,97,overcast clouds
2439,2021-12-11 15:00:00,13.47,13.3,12.72,14.79,1026,93,1.94,100,overcast clouds
2440,2021-12-11 16:00:00,12.96,12.74,12.72,14.79,1026,93,1.9,100,overcast clouds
2441,2021-12-11 17:00:00,13.47,13.27,12.79,13.68,1026,92,1.7,100,overcast clouds
2442,2021-12-11 18:00:00,12.9,12.62,12.01,12.93,1026,91,1.72,87,overcast clouds
2443,2021-12-11 19:00:00,12.8,12.46,10.72,12.93,1026,89,1.68,65,broken clouds
2444,2021-12-11 20:00:00,12.35,11.99,10.34,12.37,1026,90,1.75,62,broken clouds
2445,2021-12-11 21:00:00,11.66,11.28,8.72,11.82,1026,92,2.02,64,broken clouds
2446,2021-12-11 22:00:00,11.13,10.73,8.72,11.26,1026,93,2.02,44,scattered clouds
2447,2021-12-11 23:00:00,10.55,10.09,7.72,11.22,1026,93,1.93,27,scattered clouds
2448,2021-12-12 00:00:00,10.49,10.02,6.72,11.22,1026,93,1.69,20,few clouds
2449,2021-12-12 01:00:00,10.08,9.57,7.72,10.15,1026,93,1.81,0,sky is clear
2450,2021-12-12 02:00:00,10.07,9.59,7.72,10.15,1026,94,2.19,100,overcast clouds
2451,2021-12-12 03:00:00,9.51,8.27,6.72,9.59,1025,94,2.46,100,overcast clouds
2452,2021-12-12 04:00:00,10.54,9.84,5.72,10.7,1025,84,2.59,100,overcast clouds
2453,2021-12-12 05:00:00,10.54,9.79,5.72,10.7,1025,82,2.95,100,overcast clouds
2454,2021-12-12 06:00:00,10.03,9.28,6.72,10.15,1025,84,3.0,100,overcast clouds
2455,2021-12-12 07:00:00,7.04,4.97,4.72,8.34,1025,95,2.98,100,overcast clouds
2456,2021-12-12 08:00:00,6.91,4.84,5.72,7.39,1025,94,2.94,100,overcast clouds
2457,2021-12-12 09:00:00,7.75,5.95,7.72,10.57,1026,93,2.79,99,overcast clouds
2458,2021-12-12 10:00:00,14.43,13.86,8.72,14.59,1026,74,2.27,79,broken clouds
2459,2021-12-12 11:00:00,15.09,14.59,12.33,15.15,1026,74,1.97,36,scattered clouds
2460,2021-12-12 12:00:00,15.68,15.24,14.45,16.21,1025,74,1.96,24,few clouds
2461,2021-12-12 13:00:00,16.82,16.52,16.12,16.82,1025,75,2.28,32,scattered clouds
2462,2021-12-12 14:00:00,16.82,16.52,16.45,17.33,1024,75,2.45,38,scattered clouds
2463,2021-12-12 15:00:00,16.78,16.52,15.66,17.01,1023,77,2.31,30,scattered clouds
2464,2021-12-12 16:00:00,16.24,15.98,15.66,17.01,1023,79,1.39,23,few clouds
2465,2021-12-12 17:00:00,15.67,15.41,14.45,15.9,1024,81,2.42,14,few clouds
2466,2021-12-12 18:00:00,14.53,14.18,12.79,14.59,1023,82,2.25,18,few clouds
2467,2021-12-12 19:00:00,13.31,12.84,10.72,13.48,1024,82,2.15,12,few clouds
2468,2021-12-12 20:00:00,13.34,12.87,10.67,13.48,1024,82,2.52,7,sky is clear
2469,2021-12-12 21:00:00,12.79,12.27,10.34,12.93,1023,82,2.87,5,sky is clear
2470,2021-12-12 22:00:00,12.26,11.71,9.79,12.37,1023,83,2.97,21,few clouds
2471,2021-12-12 23:00:00,11.76,11.18,9.23,11.82,1023,84,3.14,38,scattered clouds
2472,2021-12-13 00:00:00,11.26,10.63,10.01,11.72,1023,84,3.26,43,scattered clouds
2473,2021-12-13 01:00:00,11.26,10.63,10.57,11.72,1022,84,3.33,52,broken clouds
2474,2021-12-13 02:00:00,11.24,10.59,10.57,11.26,1022,83,3.34,62,broken clouds
2475,2021-12-13 03:00:00,11.24,10.59,10.57,11.26,1022,83,3.52,77,broken clouds
2476,2021-12-13 04:00:00,11.24,10.59,10.01,11.26,1022,83,3.65,83,broken clouds
2477,2021-12-13 05:00:00,11.78,11.13,10.57,11.82,1021,81,3.79,92,overcast clouds
2478,2021-12-13 06:00:00,11.26,10.56,10.01,11.72,1022,81,3.83,95,overcast clouds
2479,2021-12-13 07:00:00,11.77,11.09,9.55,11.82,1022,80,3.81,92,overcast clouds
2480,2021-12-13 08:00:00,11.77,11.09,9.55,11.82,1022,80,3.64,88,overcast clouds
2481,2021-12-13 09:00:00,11.8,11.12,10.1,11.82,1023,80,3.66,61,broken clouds
2482,2021-12-13 10:00:00,12.91,12.27,11.77,12.93,1023,77,3.38,32,scattered clouds
2483,2021-12-13 11:00:00,14.58,14.03,13.9,14.72,1023,74,3.13,13,few clouds
2484,2021-12-13 12:00:00,15.73,15.32,15.01,16.72,1022,75,2.65,17,few clouds
2485,2021-12-13 13:00:00,16.26,15.77,15.57,16.26,1022,70,2.17,11,few clouds
2486,2021-12-13 14:00:00,16.26,15.77,15.9,16.78,1022,70,2.06,3,sky is clear
2487,2021-12-13 15:00:00,15.8,15.26,15.66,17.72,1021,70,1.9,2,sky is clear
2488,2021-12-13 16:00:00,15.15,14.65,15.01,15.67,1022,74,1.27,2,sky is clear
2489,2021-12-13 17:00:00,13.11,12.51,12.79,15.72,1022,78,2.28,8,sky is clear
2490,2021-12-13 18:00:00,12.45,11.81,11.45,13.72,1022,79,2.07,10,sky is clear
2491,2021-12-13 19:00:00,11.92,11.28,10.34,13.72,1023,81,2.29,7,sky is clear
2492,2021-12-13 20:00:00,11.84,11.22,11.12,12.72,1023,82,2.61,4,sky is clear
2493,2021-12-13 21:00:00,11.81,11.19,11.12,11.82,1023,82,2.79,7,sky is clear
2494,2021-12-13 22:00:00,11.81,11.19,11.12,11.82,1024,82,2.96,29,scattered clouds
2495,2021-12-13 23:00:00,11.81,11.19,11.12,11.82,1024,82,3.27,75,broken clouds
