,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
7268,0.88,0.0,0.0,None,2022-10-30 20:00:00,15.6,15.49,13.04,15.7,1017,87,1.37,98,overcast clouds
7269,0.582,0.0,0.0,None,2022-10-30 21:00:00,15.85,15.74,12.57,16.26,1016,86,2.09,100,overcast clouds
7270,0.0,0.557,0.0,None,2022-10-30 22:00:00,16.12,15.9,12.01,16.26,1016,81,1.92,99,overcast clouds
7271,0.0,0.511,0.0,None,2022-10-30 23:00:00,16.12,15.88,12.01,16.26,1015,80,2.81,100,overcast clouds
7272,0.0,0.405,0.0,None,2022-10-31 00:00:00,16.38,16.14,12.57,16.82,1014,79,2.23,100,light rain
7273,0.0,0.281,0.0,None,2022-10-31 01:00:00,16.44,16.31,13.12,16.82,1014,83,1.39,100,moderate rain
7274,0.0,0.27,0.0,None,2022-10-31 02:00:00,15.6,15.51,13.04,15.7,1014,88,2.65,100,moderate rain
7275,0.0,0.265,0.0,None,2022-10-31 03:00:00,15.14,15.09,13.04,15.72,1012,91,3.29,100,moderate rain
7276,0.0,0.256,0.0,None,2022-10-31 04:00:00,15.26,15.24,13.68,15.72,1011,92,3.34,100,moderate rain
7277,0.0,0.255,0.0,None,2022-10-31 05:00:00,15.21,15.24,14.15,16.72,1011,94,4.64,100,heavy intensity rain
7278,0.0,0.264,0.0,None,2022-10-31 06:00:00,15.72,15.8,14.15,16.72,1011,94,6.16,100,heavy intensity rain
7279,0.0,0.272,0.0,None,2022-10-31 07:00:00,15.7,15.78,15.57,15.9,1011,94,6.59,100,moderate rain
7280,0.248,0.0,0.033,None,2022-10-31 08:00:00,16.28,16.39,15.9,16.72,1012,93,6.53,100,moderate rain
7281,0.404,0.0,0.099,None,2022-10-31 09:00:00,16.8,16.96,16.12,16.82,1013,93,6.04,81,moderate rain
7282,0.148,0.0,0.397,Medium,2022-10-31 10:00:00,17.33,17.57,16.68,17.37,1013,94,5.3,65,moderate rain
7283,0.196,0.0,0.247,None,2022-10-31 11:00:00,17.97,18.25,17.23,18.72,1014,93,5.63,99,heavy intensity rain
7284,0.155,0.0,0.31,None,2022-10-31 12:00:00,18.39,18.63,16.12,18.6,1014,90,4.68,100,moderate rain
7285,0.258,0.0,0.337,Medium,2022-10-31 13:00:00,16.61,16.78,15.57,17.72,1015,94,4.08,92,light rain
7286,0.438,0.0,0.561,Medium,2022-10-31 14:00:00,16.33,16.47,15.57,17.72,1015,94,3.7,72,broken clouds
7287,0.789,0.0,0.301,Medium,2022-10-31 15:00:00,16.87,16.86,16.82,18.12,1016,86,3.84,50,scattered clouds
7288,0.314,0.0,0.112,None,2022-10-31 16:00:00,17.33,17.29,16.68,17.37,1017,83,3.4,36,scattered clouds
7289,0.397,0.0,0.002,None,2022-10-31 17:00:00,16.51,16.41,15.72,16.93,1018,84,2.47,34,scattered clouds
7290,0.435,0.0,0.0,None,2022-10-31 18:00:00,15.12,14.93,14.23,15.15,1019,86,2.02,39,scattered clouds
7291,0.291,0.0,0.0,None,2022-10-31 19:00:00,14.6,14.47,13.68,15.1,1020,90,1.74,36,scattered clouds
7292,0.332,0.0,0.0,None,2022-10-31 20:00:00,14.03,13.86,12.49,15.1,1021,91,1.55,26,scattered clouds
7293,0.362,0.0,0.0,None,2022-10-31 21:00:00,13.48,13.26,11.38,14.54,1021,91,0.81,25,scattered clouds
7294,0.0,0.352,0.0,None,2022-10-31 22:00:00,12.86,12.6,10.82,13.99,1022,92,0.42,45,scattered clouds
7295,0.0,0.584,0.0,None,2022-10-31 23:00:00,12.84,12.58,10.26,13.43,1023,92,0.26,56,broken clouds
7296,0.0,0.444,0.0,None,2022-11-01 00:00:00,11.78,11.44,9.71,13.43,1023,93,0.42,51,broken clouds
7297,0.0,0.606,0.0,None,2022-11-01 01:00:00,11.71,11.39,9.15,12.88,1023,94,0.93,53,broken clouds
7298,0.0,0.359,0.0,None,2022-11-01 02:00:00,11.25,10.88,9.79,12.32,1023,94,0.69,46,scattered clouds
7299,0.0,0.269,0.0,None,2022-11-01 03:00:00,10.73,10.34,9.23,11.77,1023,95,1.29,63,broken clouds
7300,0.0,0.266,0.0,None,2022-11-01 04:00:00,10.74,10.35,8.68,11.77,1023,95,1.88,77,broken clouds
7301,0.0,0.27,0.0,None,2022-11-01 05:00:00,10.73,10.34,8.68,11.77,1023,95,1.93,60,broken clouds
7302,0.0,0.257,0.0,None,2022-11-01 06:00:00,10.74,10.35,8.12,11.77,1024,95,1.87,65,broken clouds
7303,0.0,0.245,0.014,None,2022-11-01 07:00:00,10.24,9.8,8.68,11.77,1025,95,1.99,95,overcast clouds
7304,0.115,0.0,0.147,Low,2022-11-01 08:00:00,10.23,9.79,8.68,11.77,1026,95,2.13,96,overcast clouds
7305,0.0,0.0,0.275,High,2022-11-01 09:00:00,11.81,11.55,10.57,12.32,1026,96,2.22,90,overcast clouds
7306,0.038,0.0,0.428,High,2022-11-01 10:00:00,12.94,12.77,11.93,13.72,1027,95,1.55,67,broken clouds
7307,0.016,0.0,0.313,High,2022-11-01 11:00:00,14.65,14.57,13.43,16.72,1026,92,0.65,39,scattered clouds
7308,0.018,0.0,0.284,Medium,2022-11-01 12:00:00,16.01,15.57,14.54,17.72,1026,73,0.4,63,broken clouds
7309,0.001,0.0,0.293,Medium,2022-11-01 13:00:00,16.01,15.52,15.1,16.93,1026,71,0.86,79,broken clouds
7310,0.108,0.0,0.185,Medium,2022-11-01 14:00:00,16.33,15.82,15.1,18.04,1025,69,1.32,63,broken clouds
7311,0.182,0.0,0.197,Low,2022-11-01 15:00:00,16.29,15.75,15.66,17.49,1025,68,1.57,55,broken clouds
7312,0.31,0.0,0.09,None,2022-11-01 16:00:00,16.29,15.78,15.66,17.79,1025,69,1.7,43,scattered clouds
7313,0.337,0.0,0.002,None,2022-11-01 17:00:00,15.7,15.21,15.66,15.9,1025,72,1.23,47,scattered clouds
7314,0.38,0.0,0.0,None,2022-11-01 18:00:00,14.56,14.16,13.72,15.1,1026,80,1.86,51,broken clouds
7315,0.436,0.0,0.0,None,2022-11-01 19:00:00,13.48,13.08,12.72,14.54,1026,84,1.09,38,scattered clouds
7316,0.437,0.0,0.0,None,2022-11-01 20:00:00,13.11,12.72,10.26,13.99,1026,86,0.34,41,scattered clouds
7317,0.469,0.0,0.0,None,2022-11-01 21:00:00,12.85,12.49,9.71,13.99,1026,88,0.47,74,broken clouds
7318,0.0,0.359,0.0,None,2022-11-01 22:00:00,12.31,11.92,9.15,13.43,1026,89,0.81,11,few clouds
7319,0.0,0.488,0.0,None,2022-11-01 23:00:00,11.74,11.32,8.6,12.88,1026,90,0.99,21,few clouds
7320,0.0,0.519,0.0,None,2022-11-02 00:00:00,11.66,11.23,8.04,12.32,1026,90,1.1,47,scattered clouds
7321,0.0,0.361,0.0,None,2022-11-02 01:00:00,11.68,11.25,7.49,11.82,1026,90,1.4,48,scattered clouds
7322,0.0,0.28,0.0,None,2022-11-02 02:00:00,11.13,10.65,7.49,11.77,1026,90,1.49,44,scattered clouds
7323,0.0,0.281,0.0,None,2022-11-02 03:00:00,11.74,11.24,6.93,11.82,1025,87,1.55,48,scattered clouds
7324,0.0,0.277,0.0,None,2022-11-02 04:00:00,11.73,11.13,7.49,11.82,1025,83,1.65,51,broken clouds
7325,0.0,0.259,0.0,None,2022-11-02 05:00:00,8.91,8.23,6.93,10.1,1025,99,1.67,94,overcast clouds
7326,0.0,0.255,0.0,None,2022-11-02 06:00:00,8.85,7.35,6.38,10.1,1025,98,2.66,100,overcast clouds
7327,0.0,0.481,0.046,None,2022-11-02 07:00:00,9.3,7.87,6.38,9.72,1024,98,2.69,100,overcast clouds
7328,0.326,0.0,0.17,Low,2022-11-02 08:00:00,12.56,11.91,9.45,12.93,1025,78,2.45,100,overcast clouds
7329,0.0,0.0,0.338,Medium,2022-11-02 09:00:00,12.86,12.19,10.1,12.93,1025,76,2.42,100,overcast clouds
7330,0.0,0.0,0.32,Medium,2022-11-02 10:00:00,14.53,13.97,11.21,14.59,1025,74,1.8,100,overcast clouds
7331,0.0,0.0,0.31,High,2022-11-02 11:00:00,16.17,15.67,12.32,16.26,1024,70,1.38,100,overcast clouds
7332,0.0,0.0,0.27,High,2022-11-02 12:00:00,17.22,16.8,13.43,17.37,1023,69,0.22,100,overcast clouds
7333,0.0,0.0,0.248,Medium,2022-11-02 13:00:00,18.42,18.04,16.45,18.48,1022,66,0.62,100,overcast clouds
7334,0.126,0.0,0.243,None,2022-11-02 14:00:00,17.75,17.36,15.1,18.04,1022,68,1.4,97,overcast clouds
7335,0.252,0.0,0.199,None,2022-11-02 15:00:00,17.49,17.15,15.1,18.04,1022,71,1.48,100,overcast clouds
7336,0.398,0.0,0.054,None,2022-11-02 16:00:00,16.97,16.68,15.1,17.49,1021,75,1.48,84,broken clouds
7337,0.531,0.0,0.0,None,2022-11-02 17:00:00,16.13,15.86,14.54,16.26,1021,79,1.45,100,overcast clouds
7338,0.609,0.0,0.0,None,2022-11-02 18:00:00,15.6,15.3,14.45,15.7,1020,80,1.52,94,overcast clouds
7339,0.818,0.0,0.0,None,2022-11-02 19:00:00,15.06,14.81,13.6,15.15,1021,84,1.09,98,overcast clouds
7340,0.737,0.0,0.0,None,2022-11-02 20:00:00,15.06,14.76,13.6,15.15,1021,82,1.44,99,overcast clouds
7341,0.469,0.0,0.0,None,2022-11-02 21:00:00,15.05,14.73,13.04,15.15,1021,81,1.24,98,overcast clouds
7342,0.0,0.513,0.0,None,2022-11-02 22:00:00,14.53,14.26,13.04,14.72,1021,85,1.82,100,overcast clouds
7343,0.0,0.597,0.0,None,2022-11-02 23:00:00,14.03,13.55,13.04,14.72,1020,79,2.84,100,overcast clouds
7344,0.0,0.473,0.0,None,2022-11-03 00:00:00,14.03,13.63,13.04,14.72,1020,82,3.2,100,light rain
7345,0.0,0.498,0.0,None,2022-11-03 01:00:00,13.48,13.18,13.04,13.72,1019,88,4.14,100,light rain
7346,0.0,0.383,0.0,None,2022-11-03 02:00:00,12.98,12.74,12.93,13.72,1019,92,4.32,100,overcast clouds
7347,0.0,0.269,0.0,None,2022-11-03 03:00:00,12.41,12.13,12.37,13.43,1018,93,4.49,100,light rain
7348,0.0,0.27,0.0,None,2022-11-03 04:00:00,12.98,12.79,12.93,13.72,1017,94,5.0,100,moderate rain
7349,0.0,0.256,0.0,None,2022-11-03 05:00:00,13.74,13.62,13.34,14.04,1017,94,4.59,100,moderate rain
7350,0.0,0.257,0.0,None,2022-11-03 06:00:00,14.55,14.52,13.34,14.72,1017,94,4.49,100,heavy intensity rain
7351,0.0,0.421,0.0,None,2022-11-03 07:00:00,14.57,14.54,13.43,15.26,1018,94,3.76,100,moderate rain
7352,0.322,0.0,0.048,None,2022-11-03 08:00:00,14.57,14.56,13.99,14.79,1018,95,2.74,100,moderate rain
7353,0.264,0.0,0.08,None,2022-11-03 09:00:00,15.15,15.2,13.99,15.82,1018,95,2.69,100,moderate rain
7354,0.084,0.0,0.168,Low,2022-11-03 10:00:00,15.69,15.8,14.54,16.93,1019,95,2.06,97,light rain
7355,0.042,0.0,0.211,Low,2022-11-03 11:00:00,16.77,16.98,15.1,17.49,1019,95,3.22,92,light rain
7356,0.125,0.0,0.131,None,2022-11-03 12:00:00,16.82,17.04,16.12,17.49,1019,95,3.79,72,light rain
7357,0.049,0.0,0.201,Low,2022-11-03 13:00:00,16.22,16.38,15.66,16.45,1019,95,3.5,21,few clouds
7358,0.0,0.0,0.253,Medium,2022-11-03 14:00:00,15.77,15.88,15.57,17.49,1019,95,3.18,31,scattered clouds
7359,0.034,0.0,0.216,Low,2022-11-03 15:00:00,15.77,15.88,15.66,16.93,1019,95,3.07,75,broken clouds
7360,0.145,0.0,0.103,None,2022-11-03 16:00:00,15.77,15.83,15.34,16.93,1020,93,3.01,32,scattered clouds
7361,0.316,0.0,0.008,None,2022-11-03 17:00:00,15.44,15.39,15.15,16.38,1020,90,2.61,59,broken clouds
7362,0.515,0.0,0.0,None,2022-11-03 18:00:00,14.6,14.36,14.45,15.26,1021,86,2.43,88,overcast clouds
7363,1.203,0.0,0.0,None,2022-11-03 19:00:00,13.49,13.09,11.45,14.54,1021,84,2.42,91,overcast clouds
7364,0.901,0.0,0.0,None,2022-11-03 20:00:00,12.92,12.49,10.34,13.99,1022,85,2.45,78,broken clouds
7365,0.569,0.0,0.0,None,2022-11-03 21:00:00,11.8,11.39,9.79,13.43,1022,90,2.17,30,scattered clouds
7366,0.0,0.553,0.0,None,2022-11-03 22:00:00,11.23,10.73,8.68,13.43,1023,89,2.23,95,overcast clouds
7367,0.0,0.471,0.0,None,2022-11-03 23:00:00,10.68,10.18,8.12,12.88,1023,91,2.2,92,overcast clouds
7368,0.0,0.431,0.0,None,2022-11-04 00:00:00,10.59,10.11,8.04,11.77,1023,92,1.92,87,overcast clouds
7369,0.0,0.421,0.0,None,2022-11-04 01:00:00,10.61,10.02,8.12,11.77,1023,88,2.05,42,scattered clouds
7370,0.0,0.334,0.0,None,2022-11-04 02:00:00,9.8,9.03,7.72,11.21,1023,90,1.91,80,broken clouds
7371,0.0,0.261,0.0,None,2022-11-04 03:00:00,9.57,8.78,8.12,10.66,1024,89,1.89,84,broken clouds
7372,0.0,0.247,0.0,None,2022-11-04 04:00:00,10.02,9.19,5.9,10.66,1023,81,1.88,42,scattered clouds
7373,0.0,0.237,0.0,None,2022-11-04 05:00:00,9.03,8.37,7.79,9.54,1024,84,1.67,49,scattered clouds
7374,0.0,0.26,0.0,None,2022-11-04 06:00:00,8.96,8.42,5.9,9.54,1024,81,1.54,98,overcast clouds
7375,0.0,0.473,0.032,None,2022-11-04 07:00:00,9.2,8.7,5.9,9.59,1024,81,1.53,62,broken clouds
7376,0.21,0.0,0.245,None,2022-11-04 08:00:00,9.5,8.36,6.45,9.59,1025,82,2.32,96,overcast clouds
7377,0.0,0.0,0.261,High,2022-11-04 09:00:00,11.22,10.43,9.54,11.26,1026,78,1.94,99,overcast clouds
7378,0.0,0.0,0.257,High,2022-11-04 10:00:00,13.3,12.57,10.34,13.48,1026,72,2.0,96,overcast clouds
7379,0.0,0.0,0.271,High,2022-11-04 11:00:00,14.45,13.73,11.21,14.59,1026,68,2.18,78,broken clouds
7380,0.0,0.0,0.273,Very High,2022-11-04 12:00:00,15.12,14.52,14.23,15.15,1025,70,2.51,89,overcast clouds
7381,0.295,0.0,0.592,High,2022-11-04 13:00:00,16.2,15.55,14.71,16.26,1025,64,2.17,96,overcast clouds
7382,0.0,0.0,0.315,High,2022-11-04 14:00:00,16.82,16.2,16.72,17.23,1024,63,2.04,91,overcast clouds
7383,0.018,0.0,0.338,Medium,2022-11-04 15:00:00,16.77,16.17,14.54,18.04,1024,64,1.86,91,overcast clouds
7384,0.262,0.0,0.098,None,2022-11-04 16:00:00,16.28,15.74,14.54,18.6,1023,68,1.19,63,broken clouds
7385,0.37,0.0,0.004,None,2022-11-04 17:00:00,15.67,15.09,14.23,16.68,1023,69,1.37,3,sky is clear
7386,0.632,0.0,0.0,None,2022-11-04 18:00:00,14.55,14.02,13.12,14.59,1024,75,1.96,27,scattered clouds
7387,0.598,0.0,0.0,None,2022-11-04 19:00:00,13.39,12.85,10.26,13.48,1024,79,1.78,50,scattered clouds
7388,0.538,0.0,0.0,None,2022-11-04 20:00:00,12.79,12.16,9.71,13.43,1024,78,1.89,20,few clouds
7389,0.387,0.0,0.0,None,2022-11-04 21:00:00,12.71,12.07,9.15,12.93,1024,78,1.96,3,sky is clear
7390,0.0,0.377,0.0,None,2022-11-04 22:00:00,10.29,9.8,8.04,12.32,1024,93,1.82,0,sky is clear
7391,0.0,0.438,0.0,None,2022-11-04 23:00:00,10.03,9.54,7.57,11.77,1024,94,1.85,0,sky is clear
7392,0.0,0.334,0.0,None,2022-11-05 00:00:00,9.23,8.56,6.93,11.21,1024,95,1.71,0,sky is clear
7393,0.0,0.278,0.0,None,2022-11-05 01:00:00,9.07,8.58,6.93,10.66,1024,95,1.51,0,sky is clear
7394,0.0,0.271,0.0,None,2022-11-05 02:00:00,9.4,9.0,5.82,10.1,1023,95,1.47,0,sky is clear
7395,0.0,0.264,0.0,None,2022-11-05 03:00:00,8.98,8.46,8.72,9.54,1023,95,1.52,0,sky is clear
7396,0.0,0.249,0.0,None,2022-11-05 04:00:00,5.63,4.53,4.65,9.54,1023,96,1.61,0,sky is clear
7397,0.0,0.266,0.0,None,2022-11-05 05:00:00,7.44,6.63,6.72,8.99,1023,98,1.59,0,sky is clear
7398,0.0,0.273,0.0,None,2022-11-05 06:00:00,10.14,9.19,6.72,10.15,1023,76,1.53,0,sky is clear
7399,0.0,0.205,0.051,None,2022-11-05 07:00:00,9.53,8.92,7.23,9.59,1023,79,1.69,0,sky is clear
7400,0.0,0.0,0.264,Medium,2022-11-05 08:00:00,11.69,10.79,7.88,11.82,1023,72,2.24,0,sky is clear
7401,0.0,0.0,0.296,High,2022-11-05 09:00:00,13.41,12.74,10.01,13.48,1023,74,1.72,0,sky is clear
7402,0.0,0.0,0.653,Medium,2022-11-05 10:00:00,14.54,13.88,11.68,14.59,1024,70,1.11,0,sky is clear
7403,0.21,0.0,0.558,High,2022-11-05 11:00:00,15.67,14.99,13.34,15.7,1024,65,0.79,0,sky is clear
7404,0.129,0.0,0.732,Medium,2022-11-05 12:00:00,16.27,15.65,15.26,16.72,1023,65,0.96,2,sky is clear
7405,0.716,0.0,0.853,None,2022-11-05 13:00:00,17.36,16.85,16.38,17.72,1022,65,1.11,0,sky is clear
7406,0.025,0.0,0.508,Medium,2022-11-05 14:00:00,18.33,17.84,15.72,18.48,1021,62,1.31,0,sky is clear
7407,0.036,0.0,0.294,Medium,2022-11-05 15:00:00,17.84,17.3,15.72,19.15,1021,62,1.57,1,sky is clear
7408,0.34,0.0,0.076,None,2022-11-05 16:00:00,17.22,16.64,13.43,19.71,1021,63,1.82,5,sky is clear
7409,0.436,0.0,0.001,None,2022-11-05 17:00:00,16.22,15.78,14.45,16.26,1021,72,1.86,4,sky is clear
7410,0.479,0.0,0.0,None,2022-11-05 18:00:00,14.47,14.14,12.88,14.59,1021,83,1.1,1,sky is clear
7411,0.588,0.0,0.0,None,2022-11-05 19:00:00,13.3,12.98,10.72,13.48,1021,88,0.68,1,sky is clear
7412,0.372,0.0,0.0,None,2022-11-05 20:00:00,12.76,12.42,10.26,12.93,1021,89,1.02,3,sky is clear
7413,0.332,0.0,0.0,None,2022-11-05 21:00:00,12.19,11.81,9.71,12.37,1021,90,1.23,9,sky is clear
7414,0.0,0.416,0.0,None,2022-11-05 22:00:00,12.26,11.94,9.15,12.37,1021,92,1.55,30,scattered clouds
7415,0.0,0.552,0.0,None,2022-11-05 23:00:00,12.18,11.8,8.04,12.37,1021,90,1.34,47,scattered clouds
7416,0.0,0.489,0.0,None,2022-11-06 00:00:00,12.82,12.43,7.49,12.93,1020,87,1.31,78,broken clouds
7417,0.0,0.473,0.0,None,2022-11-06 01:00:00,12.28,11.73,9.79,12.37,1020,83,1.19,80,broken clouds
7418,0.0,0.315,0.0,None,2022-11-06 02:00:00,12.07,11.63,10.57,12.37,1020,88,1.4,91,overcast clouds
7419,0.0,0.293,0.0,None,2022-11-06 03:00:00,11.8,11.39,10.57,11.82,1020,90,1.95,89,overcast clouds
7420,0.0,0.263,0.0,None,2022-11-06 04:00:00,11.78,11.42,10.34,11.82,1019,92,1.94,88,overcast clouds
7421,0.0,0.305,0.0,None,2022-11-06 05:00:00,11.78,11.44,10.34,11.82,1019,93,1.71,96,overcast clouds
7422,0.0,0.273,0.0,None,2022-11-06 06:00:00,11.84,11.53,10.9,12.72,1019,94,1.82,92,light rain
7423,0.0,0.273,0.002,None,2022-11-06 07:00:00,11.84,11.53,10.9,12.72,1020,94,1.44,100,overcast clouds
7424,0.211,0.0,0.069,None,2022-11-06 08:00:00,12.61,12.38,10.26,13.72,1020,94,1.25,100,light rain
7425,0.355,0.0,0.156,None,2022-11-06 09:00:00,12.89,12.69,10.82,13.72,1020,94,1.36,100,overcast clouds
7426,0.854,0.0,0.223,None,2022-11-06 10:00:00,12.9,12.73,11.93,13.34,1021,95,2.84,100,light rain
7427,0.931,0.0,0.35,None,2022-11-06 11:00:00,14.07,14.01,12.49,15.72,1021,95,3.27,100,overcast clouds
7428,1.529,0.0,0.274,None,2022-11-06 12:00:00,14.67,14.67,13.6,16.72,1020,95,3.2,96,light rain
7429,0.462,0.0,0.65,None,2022-11-06 13:00:00,15.25,15.29,14.54,18.12,1020,94,2.77,67,light rain
7430,0.132,0.0,0.33,Medium,2022-11-06 14:00:00,16.31,16.37,14.54,18.72,1020,91,2.59,71,light rain
7431,0.086,0.0,0.318,Medium,2022-11-06 15:00:00,16.3,16.31,15.1,18.34,1019,89,2.7,67,broken clouds
7432,0.646,0.0,0.053,None,2022-11-06 16:00:00,16.77,16.64,15.66,17.79,1020,82,2.38,59,broken clouds
7433,0.942,0.0,0.001,None,2022-11-06 17:00:00,16.25,16.1,15.26,16.72,1020,83,1.88,51,broken clouds
7434,0.576,0.0,0.0,None,2022-11-06 18:00:00,15.17,15.04,14.71,15.72,1020,88,2.14,57,broken clouds
7435,0.852,0.0,0.0,None,2022-11-06 19:00:00,15.14,15.06,14.15,15.72,1021,90,2.14,60,broken clouds
7436,0.454,0.0,0.0,None,2022-11-06 20:00:00,15.14,15.03,14.15,15.72,1021,89,1.99,78,broken clouds
7437,0.435,0.0,0.0,None,2022-11-06 21:00:00,14.84,14.76,14.15,15.15,1021,91,1.68,41,scattered clouds
7438,0.0,0.514,0.0,None,2022-11-06 22:00:00,14.53,14.47,13.6,14.79,1021,93,1.54,33,scattered clouds
7439,0.0,0.515,0.0,None,2022-11-06 23:00:00,14.49,14.42,12.72,14.59,1021,93,1.75,37,scattered clouds
7440,0.0,0.397,0.0,None,2022-11-07 00:00:00,13.95,13.83,12.49,14.04,1021,93,1.7,44,scattered clouds
7441,0.0,0.401,0.0,None,2022-11-07 01:00:00,14.0,13.88,12.49,14.04,1020,93,1.66,50,scattered clouds
7442,0.0,0.349,0.0,None,2022-11-07 02:00:00,13.94,13.82,12.57,14.04,1020,93,1.58,52,broken clouds
7443,0.0,0.405,0.0,None,2022-11-07 03:00:00,13.93,13.81,12.01,14.04,1020,93,1.66,64,broken clouds
7444,0.0,0.321,0.0,None,2022-11-07 04:00:00,13.92,13.77,11.45,14.04,1020,92,1.81,85,overcast clouds
7445,0.0,0.351,0.0,None,2022-11-07 05:00:00,13.92,13.82,11.45,14.04,1019,94,1.93,98,overcast clouds
7446,0.0,0.365,0.0,None,2022-11-07 06:00:00,13.92,13.82,12.01,14.04,1019,94,2.13,88,overcast clouds
7447,0.0,0.519,0.021,None,2022-11-07 07:00:00,13.46,13.32,12.49,13.72,1019,94,2.5,72,broken clouds
7448,0.317,0.0,0.133,None,2022-11-07 08:00:00,13.43,13.26,12.72,13.48,1019,93,3.03,55,broken clouds
7449,0.024,0.0,0.269,Medium,2022-11-07 09:00:00,14.02,13.88,12.49,14.04,1019,92,3.34,49,scattered clouds
7450,0.464,0.0,0.357,Medium,2022-11-07 10:00:00,15.1,14.96,13.43,16.45,1018,88,3.9,82,broken clouds
7451,0.73,0.0,0.261,Low,2022-11-07 11:00:00,15.75,15.65,15.7,16.72,1018,87,4.5,84,broken clouds
7452,0.479,0.0,0.319,Medium,2022-11-07 12:00:00,15.8,15.63,15.1,17.72,1017,84,5.91,97,light rain
7453,0.102,0.0,0.21,None,2022-11-07 13:00:00,16.29,16.14,15.66,17.49,1016,83,6.5,97,light rain
7454,0.109,0.0,0.213,None,2022-11-07 14:00:00,16.86,16.69,16.21,17.72,1015,80,6.01,83,light rain
7455,0.244,0.0,0.072,None,2022-11-07 15:00:00,16.87,16.75,16.21,18.04,1014,82,5.53,74,light rain
7456,0.308,0.0,0.021,None,2022-11-07 16:00:00,16.86,16.79,16.21,17.72,1014,84,5.53,100,light rain
7457,0.345,0.0,0.0,None,2022-11-07 17:00:00,16.84,16.75,15.34,17.72,1013,83,4.58,88,light rain
7458,0.42,0.0,0.0,None,2022-11-07 18:00:00,16.83,16.71,15.34,17.72,1013,82,5.22,92,light rain
7459,2.086,0.0,0.0,None,2022-11-07 19:00:00,16.84,16.75,15.34,17.72,1013,83,6.13,100,moderate rain
7460,0.447,0.0,0.0,None,2022-11-07 20:00:00,17.3,17.31,15.34,18.04,1013,85,6.23,95,moderate rain
7461,0.67,0.0,0.0,None,2022-11-07 21:00:00,17.28,17.36,15.66,17.37,1013,88,5.95,98,light rain
7462,0.0,0.512,0.0,None,2022-11-07 22:00:00,16.79,16.93,15.66,17.49,1013,92,5.76,92,light rain
7463,0.0,0.464,0.0,None,2022-11-07 23:00:00,16.79,16.95,15.66,17.49,1013,93,5.76,90,light rain
7464,0.0,0.449,0.0,None,2022-11-08 00:00:00,16.26,16.37,15.66,16.72,1013,93,6.29,99,light rain
7465,0.0,0.436,0.0,None,2022-11-08 01:00:00,16.26,16.4,15.66,16.72,1013,94,6.52,98,light rain
7466,0.0,0.32,0.0,None,2022-11-08 02:00:00,15.77,15.86,15.57,16.93,1012,94,6.08,100,moderate rain
7467,0.0,0.276,0.0,None,2022-11-08 03:00:00,15.52,15.56,15.15,16.93,1012,93,5.3,100,moderate rain
7468,0.0,0.267,0.0,None,2022-11-08 04:00:00,15.76,15.79,14.79,16.72,1012,92,5.37,100,light rain
7469,0.0,0.25,0.0,None,2022-11-08 05:00:00,15.76,15.82,15.34,16.72,1011,93,5.34,100,moderate rain
7470,0.0,0.263,0.0,None,2022-11-08 06:00:00,15.73,15.76,14.79,16.72,1012,92,5.12,100,moderate rain
7471,0.0,0.438,0.0,None,2022-11-08 07:00:00,15.68,15.71,14.79,15.72,1012,92,4.82,100,moderate rain
7472,0.356,0.0,0.026,None,2022-11-08 08:00:00,15.65,15.7,14.72,16.38,1012,93,4.95,100,moderate rain
7473,0.222,0.0,0.176,None,2022-11-08 09:00:00,15.16,15.19,15.01,15.72,1013,94,4.72,100,moderate rain
7474,0.174,0.0,0.109,None,2022-11-08 10:00:00,15.7,15.81,15.34,15.82,1013,95,3.86,100,moderate rain
7475,0.25,0.0,0.048,None,2022-11-08 11:00:00,16.25,16.38,15.34,16.72,1013,94,3.92,100,moderate rain
7476,0.043,0.0,0.363,Low,2022-11-08 12:00:00,16.19,16.29,15.01,16.26,1013,93,4.38,94,moderate rain
7477,0.111,0.0,0.221,Low,2022-11-08 13:00:00,15.69,15.74,14.45,16.45,1013,93,4.07,84,light rain
7478,0.046,0.0,0.227,Low,2022-11-08 14:00:00,15.48,15.51,14.45,16.72,1012,93,3.65,91,light rain
7479,0.131,0.0,0.148,Low,2022-11-08 15:00:00,15.25,15.26,15.15,16.72,1012,93,3.81,93,light rain
7480,0.234,0.0,0.058,None,2022-11-08 16:00:00,15.71,15.74,15.57,16.21,1013,92,3.71,95,light rain
7481,0.294,0.0,0.0,None,2022-11-08 17:00:00,15.51,15.52,14.79,16.72,1013,92,3.12,95,overcast clouds
7482,0.518,0.0,0.0,None,2022-11-08 18:00:00,14.67,14.59,13.68,15.72,1013,92,2.52,82,light rain
7483,1.174,0.0,0.0,None,2022-11-08 19:00:00,14.65,14.57,13.12,15.72,1014,92,2.21,92,light rain
7484,0.781,0.0,0.0,None,2022-11-08 20:00:00,14.65,14.57,13.68,15.72,1014,92,2.55,95,light rain
7485,0.717,0.0,0.0,None,2022-11-08 21:00:00,14.6,14.52,13.9,15.1,1015,92,2.58,96,light rain
7486,0.0,0.53,0.0,None,2022-11-08 22:00:00,14.58,14.47,13.68,14.59,1015,91,2.75,100,light rain
